sex,age,friends,postsOnTheWall,weeklyPostActivity,pages,occupation,relation,alcohol,smoking,lifeMain,peopleMain,political,followers,goodUser
1,64,118,13399,24.711033656631834,223,unknown,1,0,0,0,0,0,227,0
1,0,46,13,0.27944531895503566,197,unknown,0,0,0,0,0,0,28,0
1,30,598,834,0.5875964148705529,49,work,4,0,0,0,0,0,137,0
2,15,81,88,0.2631133718879045,57,unknown,0,0,0,0,0,0,0,0
1,0,352,7,0.0329680339261129,59,unknown,0,0,0,0,0,0,591,0
1,0,29,0,0,1,unknown,0,0,0,0,0,0,143,0
2,0,54,1762,15.433033732491367,40,unknown,0,0,0,0,0,0,2,0
2,0,96,42,0.029760836885755763,48,work,0,0,0,0,0,0,21,0
1,26,62,5547,2.62455301665733,46,unknown,0,0,0,0,0,0,5,0
1,0,109,92,0.21867844851096144,10,unknown,0,0,0,0,0,0,5,0
1,0,109,604,0.9076185391229703,88,unknown,0,0,0,0,0,0,1,0
1,24,96,6660,3.048794993640237,213,unknown,0,0,0,0,0,0,627,0
2,0,28,157,0.14977381060809714,13,unknown,0,0,0,0,0,0,5,0
1,0,162,1,0.004556469128787808,7,unknown,0,0,0,0,0,0,0,0
1,0,110,994,1.6146861657007527,112,work,0,3,1,1,2,0,88,0
1,0,46,1164,0.3969131252418903,147,university,0,0,0,0,0,0,24,0
1,0,28,13,0.05739915300477053,5,unknown,0,0,0,0,0,0,0,0
1,19,262,999,0.7622163656296631,413,unknown,0,0,0,0,0,0,20,0
2,0,103,71,0.21622110130292038,52,unknown,0,0,0,0,0,0,56,0
1,0,141,4342,1.5914341464988986,48,work,4,3,2,1,6,8,42,0
1,54,60,7959,17.70266417453118,101,unknown,0,0,0,0,0,0,11,0
1,0,189,3,0.03457910610876196,28,school,0,0,0,0,0,0,141,0
1,22,146,4369,2.256132750125768,182,university,0,0,0,0,0,0,133,0
2,0,159,573,0.8547977811502752,208,unknown,7,0,0,0,0,0,22,0
1,0,170,1135,0.6112849355334197,11,unknown,0,0,0,0,0,0,57,0
1,0,279,716,0.23004673389522257,28,university,0,0,0,0,0,0,83,0
1,0,64,3,0.01950300885829371,101,unknown,3,1,1,0,0,0,238,0
2,30,94,336,4.390416531815336,54,unknown,0,0,0,0,0,0,8,0
1,0,6,1,0.0030798152296221478,12,unknown,0,0,0,0,0,0,3,0
2,19,83,45,0.0378681117948474,34,university,0,0,0,0,0,0,16,0
2,30,28,620,1.9362035251786158,117,unknown,0,0,0,0,0,0,45,0
1,56,35,1505,2.1741313117996266,27,unknown,0,0,0,0,0,0,13,0
1,0,12,326,1.1821009310832689,3,school,0,0,0,0,0,0,38,0
1,0,281,1963,0.929607262209236,360,university,0,0,0,0,0,0,156,0
1,65,9,21,0.022237232790123393,2,unknown,4,0,0,0,0,0,6,0
1,26,391,691,0.2212458757924592,68,work,0,0,0,0,0,0,533,0
1,15,67,140,0.4769344470635884,25,unknown,0,0,0,0,0,0,6,0
1,0,32,1393,2.8706627555149167,93,school,6,0,0,0,0,0,121,0
1,40,43,381,1.9807538627028967,37,unknown,0,0,0,0,0,0,8,0
1,16,64,327,0.47581007436485984,52,school,0,2,2,3,2,0,29,0
1,0,67,8,0.08368747956848643,41,school,0,0,0,0,0,0,48,0
1,14,586,2,3.9517014270032935,293,unknown,0,0,0,0,0,0,62,0
2,0,181,107,0.05041341750751195,33,work,0,0,0,0,0,0,37,0
1,0,11,421,0.7105238730583187,4,unknown,0,0,0,0,0,0,10,0
2,0,329,571,0.26375701071025276,83,university,0,0,0,0,0,0,202,0
1,0,117,324,0.46579028155972263,96,unknown,0,0,0,0,0,0,65,0
1,0,47,74,0.16150369396504982,20,unknown,0,0,0,0,0,0,0,0
2,30,82,4474,1.9926298897267085,127,work,1,2,2,1,2,0,219,0
1,0,11,562,0.26449881440779244,39,unknown,0,0,0,0,0,0,76,0
1,0,796,382,0.8425107273031647,173,unknown,0,0,0,0,0,0,201,0
2,0,27,351,0.3149787233255847,86,unknown,0,0,0,6,1,0,12,0
1,27,218,733,0.35611765760511255,26,university,4,0,0,0,0,0,119,0
1,0,99,2239,1.2914446266319384,184,university,0,0,0,0,0,0,25,0
1,0,40,100,0.12828298847159086,147,unknown,0,0,0,0,0,0,65,0
1,29,101,2552,1.0112612177010907,75,unknown,0,0,0,0,0,0,150,0
2,0,50,29,0.4570446271536605,155,university,0,0,0,0,0,0,0,0
2,36,81,282,0.20894646560657631,1148,unknown,0,0,0,0,0,0,45,0
1,0,35,24,0.13380561069846064,14,unknown,0,0,0,0,0,0,6,0
1,0,1064,39,0.1697503094658568,72,unknown,0,0,0,0,0,0,112,0
1,0,371,492,1.9256040819066655,106,unknown,0,0,0,0,0,0,110,0
1,0,51,9,0.10877056391018988,16,unknown,0,0,0,0,0,0,12,0
2,0,154,976,6.3580382024855835,8,unknown,0,0,0,0,0,0,16,0
1,0,183,24369,10.440964384594734,236,work,0,0,0,0,0,0,357,0
1,0,115,888,0.4248331767361598,39,university,4,2,2,1,2,3,66,0
1,0,91,252,0.12411547883647758,42,unknown,0,0,0,0,0,0,3,0
1,0,10,6,0.01867793241917633,3,unknown,0,0,0,0,0,0,4,0
1,0,254,6801,3.088013333597847,139,work,0,0,0,0,0,0,30,0
2,0,280,2675,2.2078755317620264,346,unknown,0,0,0,0,0,0,72,0
1,0,83,0,0,21,unknown,0,0,0,0,0,0,55,0
1,100,76,859,3.313354200133691,61,unknown,0,0,0,0,0,0,9,0
1,44,6,1,0.021998592497461507,3,unknown,1,0,0,0,0,0,1,0
1,0,71,3429,1.3375977270243997,69,work,0,0,0,0,0,0,182,0
1,0,89,214,0.31912827939879695,26,school,0,0,0,0,0,0,19,0
1,0,166,44,0.08356748393069122,156,unknown,0,0,0,0,0,0,286,0
2,0,74,116,0.09637873241484086,21,unknown,0,0,0,0,0,0,85,0
1,0,2,11,0.06305206631851364,14,university,0,0,0,0,0,0,0,0
1,0,30,13,0.07110332328273004,3,unknown,1,1,1,1,5,0,0,0
1,0,60,233,0.736089128681113,91,school,0,0,0,0,0,0,7,0
2,0,932,40,0.08731906370719046,18,university,0,0,0,0,0,8,6,0
1,16,31,3630,3.0345902769998294,443,school,0,0,0,0,0,0,34,0
1,19,309,59,0.4347495328932848,53,unknown,4,0,0,0,0,0,32,0
1,0,273,38,0.44981646058070873,108,work,0,0,0,0,0,0,172,0
2,14,7,19,0.1803371830751972,4,unknown,0,0,0,0,0,0,0,0
1,0,29,803,0.7957552014981383,74,unknown,0,0,0,0,0,0,30,0
1,0,58,168,0.08547328289499667,38,university,0,0,0,0,0,0,193,0
1,0,123,11,0.030013215099034603,53,unknown,0,0,0,0,0,0,481,0
1,52,13,128,0.3985741833188242,117,unknown,0,0,0,0,0,0,3,0
1,0,7,13,0.016482959639847333,2,unknown,0,0,0,0,0,0,0,0
1,14,18,21,0.09740033335349982,3,unknown,0,0,0,0,0,0,1,0
1,0,140,188,0.12085836133243755,7,unknown,4,0,0,0,0,0,23,0
1,0,100,40,0.03323047686647757,108,work,7,2,1,1,2,0,757,0
2,116,51,56,0.19808001091274136,24,unknown,7,0,0,0,0,0,11,0
1,0,496,7,0.03513243586457073,115,unknown,0,0,0,0,0,0,112,0
2,17,254,149,0.14851495257139413,275,university,0,0,0,0,0,0,18,0
2,37,93,786,0.6589670988815887,28,university,0,0,0,0,0,0,2,0
1,17,1185,2,0.09607360305478475,85,unknown,0,0,0,0,0,0,117,0
1,0,449,3098,1.0235875282208924,386,work,0,0,0,0,0,0,1463,0
1,0,162,1647,1.7680535517175742,93,work,0,0,0,0,0,0,149,0
1,0,12,24,0.47754242518594114,13,unknown,0,0,0,0,0,0,7,0
1,0,41,16,0.12813175028582632,26,work,0,0,0,0,0,0,85,0
2,0,43,17,0.29339232074364413,26,work,0,0,0,0,0,0,88,0
1,19,94,614,0.4503755268796668,60,university,0,0,0,0,0,0,92,0
1,0,34,1,0.006190427435401206,32,unknown,0,0,0,0,0,0,29,0
2,14,78,80,1.3222905239863156,34,unknown,0,0,0,0,0,0,0,0
2,0,48,494,0.2575523676418122,60,unknown,0,0,0,0,0,0,181,0
1,0,106,643,0.646050509932094,11,school,0,0,0,0,0,0,26,0
1,0,47,18,0.07740414604916089,38,unknown,0,0,0,0,0,0,28,0
2,37,143,32,0.05300196573877634,39,work,4,2,5,6,1,0,18,0
1,23,0,6,0.29132367949000376,4,unknown,0,0,0,0,0,0,1,0
1,0,93,2,0.071009039269889,221,unknown,0,0,0,0,0,0,415,0
2,19,28,51,0.12035188176410884,5,university,2,0,0,0,0,0,3,0
1,29,104,843,0.6608631724916467,34,unknown,0,0,0,0,0,0,193,0
1,18,245,13,0.013989844135424829,195,unknown,0,0,0,0,0,0,184,0
1,56,56,72,0.035299457547184665,15,unknown,0,0,0,0,0,0,27,0
1,0,535,1188,0.8084686053009187,34,unknown,0,0,0,0,0,0,24,0
2,15,37,124,0.5696293086869693,46,unknown,0,0,0,0,0,0,38,0
2,0,81,219,0.17129707078804193,480,school,6,0,0,0,0,0,23,0
1,26,221,819,0.32209145328761063,56,university,0,0,0,0,0,0,1220,0
1,0,31,196,0.0870274546273343,41,work,0,0,0,0,0,0,34,0
1,0,201,4523,2.664458284763161,493,unknown,0,0,0,0,0,0,336,0
1,0,24,328,0.4922775642092504,82,unknown,0,0,0,0,0,0,11,0
1,0,31,0,0,1,unknown,0,0,0,0,0,0,3,0
1,0,84,344,1.0413789188882372,121,school,0,0,0,1,0,0,9,0
1,24,482,37,0.02085115146453053,76,work,0,0,0,0,0,0,1871,0
1,21,48,18,0.03057962367124781,55,unknown,0,0,0,0,0,0,66,0
1,47,1069,18583,7.637581540589478,121,unknown,0,0,0,0,0,0,467,0
1,0,132,54,0.1143118113384694,302,school,0,0,0,0,0,0,57,0
1,0,430,221,0.10187125747744254,43,unknown,0,0,0,0,0,0,40,0
1,21,208,738,0.2501777208490725,94,university,4,0,2,6,2,0,253,0
1,48,679,39281,25.05613543236361,755,university,0,0,0,0,0,0,213,0
1,0,109,275,1.3196240537695705,109,unknown,0,0,0,0,0,0,17,0
1,0,118,5120,2.2599788720625726,126,work,7,0,0,0,0,3,49,0
2,0,141,240,0.27964280109465806,37,unknown,0,0,0,0,0,0,0,0
2,15,112,500,0.3456702761498223,86,unknown,0,0,0,0,0,0,24,0
1,0,55,3,0.04750577281280545,362,unknown,0,0,0,0,0,0,311,0
1,16,172,544,0.8327045594461634,906,work,7,2,2,1,2,0,154,0
1,0,573,20234,13.233286896686714,283,unknown,4,0,0,0,0,0,39,0
2,14,114,11987,8.797413820087694,412,work,2,2,2,1,2,0,459,0
1,0,72,951,0.7929849690482004,154,unknown,0,0,0,0,0,0,82,0
2,0,110,1249,1.3098959244659896,111,unknown,6,4,5,0,0,0,37,0
1,22,151,27,0.02491493857551274,27,university,0,0,0,0,0,0,160,0
1,14,152,446,0.5537415274502722,112,work,6,1,1,5,2,0,76,0
1,0,124,121,0.5099593633449245,43,unknown,0,0,0,0,0,0,29,0
1,30,28,1303,0.5637667716047499,81,unknown,0,0,0,0,0,0,75,0
2,22,238,142,0.05881659757325637,38,university,0,0,0,0,0,0,137,0
1,0,461,2106,0.7736132765484178,119,university,0,0,0,0,0,0,906,0
1,0,42,13,0.031513316775187754,302,unknown,0,0,0,0,0,0,3093,0
1,0,20,5,0.0156358418230465,5,unknown,4,0,0,0,0,0,16,0
1,0,9965,32098,19.592914155358013,30,unknown,0,0,0,0,0,0,5856,0
1,27,201,537,0.193290169689187,40,university,0,0,0,0,0,0,95,0
1,0,190,17,0.01078398008041466,165,university,0,0,0,0,0,0,196,0
1,0,119,67,0.06940799053496009,24,unknown,0,0,0,0,0,0,91,0
1,0,32,60,0.06648974119342801,5,unknown,0,0,0,0,0,0,3,0
1,46,8,67,0.037952249058225244,7,unknown,0,0,0,0,0,0,1,0
1,0,53,4,0.017635050888296804,6,unknown,0,0,0,0,0,0,2,0
1,0,29,213,0.79076757203263,19,unknown,0,0,0,0,0,0,7,0
1,15,1,0,0,22,unknown,0,0,0,0,0,0,0,0
1,14,20,17,0.8671201021558159,3,unknown,0,0,0,0,0,0,0,0
1,0,176,10,0.014615538513153484,152,unknown,0,0,0,0,0,0,93,0
1,0,95,674,1.9222594946668108,77,school,0,0,0,0,0,0,14,0
2,0,272,218,0.6017251486079211,235,unknown,2,0,0,0,0,0,0,0
1,0,83,257,0.2035861932385487,15,unknown,0,0,0,0,0,0,30,0
2,35,4333,1240,1.755387269044656,123,work,6,0,0,0,0,8,0,0
1,0,309,1650,1.3966161780840023,139,unknown,0,0,0,0,0,0,83,0
1,0,171,1542,0.902442059470309,78,unknown,0,0,0,0,0,0,145,0
1,0,2,20,0.22636363457730713,28,university,0,0,0,0,0,0,0,0
1,0,117,1449,1.6351075644935322,278,school,2,4,1,6,1,0,37,0
2,0,59,149,0.1047403195751339,11,unknown,0,0,0,0,0,0,18,0
2,0,24,26,0.029977264838806143,0,unknown,0,0,0,0,0,0,1,0
1,0,56,186,0.3695871434895223,237,unknown,0,0,0,0,0,0,0,0
1,14,66,7,0.07124457846781042,387,school,0,0,0,0,0,0,114,0
1,0,173,32,0.07488152290297205,152,school,0,0,0,0,0,0,10,0
2,0,21,13,0.0314268398026634,9,unknown,0,0,0,0,0,0,12,0
1,0,121,12445,3.942655997804415,135,unknown,0,0,0,0,0,0,96,0
2,0,143,62,0.04550777022579035,43,school,0,0,0,0,0,0,45,0
1,0,137,60,0.0412552367351462,90,university,0,0,0,0,0,0,216,0
1,0,169,626,0.20053914918222632,48,university,0,0,0,0,0,0,19,0
1,66,13,52,0.21882299548750628,5,unknown,0,0,0,0,0,0,5,0
1,0,77,7,0.03601885844517165,15,unknown,0,0,0,0,0,0,63,0
1,0,168,9,0.7365010328631383,331,unknown,0,0,0,0,0,0,38,0
1,0,49,4876,15.129715551806227,368,unknown,0,0,0,0,0,0,1,0
1,17,109,9,0.03391210545722794,156,unknown,0,0,0,0,0,0,59,0
1,0,103,18,0.04262052892098315,104,unknown,0,0,0,0,0,0,100,0
1,59,25,1515,3.5710476038738728,224,unknown,0,0,0,0,0,0,13,0
1,0,66,350,0.5333276426239191,38,unknown,0,0,0,0,0,0,6,0
1,16,83,11,0.04481434723027624,73,work,0,0,0,0,0,0,595,0
1,46,10,6,0.11937059642468485,4,university,4,0,0,0,0,0,19,0
1,29,202,6590,1.839124602581416,564,work,7,1,4,6,6,3,1349,0
1,0,56,1095,0.6607337928983815,105,unknown,0,0,0,0,0,0,0,0
1,0,596,5546,4.635376077550347,334,unknown,6,1,2,6,2,0,294,0
1,0,119,3,0.00670533461365903,29,unknown,0,0,0,0,0,0,78,0
1,0,198,43,0.03039893745109328,18,unknown,0,2,2,0,0,0,109,0
1,55,26,127,0.7163145989900126,7,unknown,4,0,0,0,0,0,1,0
1,0,260,122,0.13020105556385136,118,university,0,0,0,0,0,0,348,0
1,0,49,46,0.3139559932345896,5,unknown,0,0,0,0,0,0,0,0
2,0,150,196,0.19185905537829728,159,work,0,0,0,0,0,0,42,0
2,27,233,10420,2.9557429555930486,69,university,0,0,0,0,0,0,193,0
1,0,129,1119,2.694847969663003,267,school,0,4,4,0,0,0,75,0
1,50,88,4070,2.783421365223822,257,unknown,4,0,0,1,2,0,73,0
2,0,141,2887,1.3486293421499127,141,unknown,0,1,1,0,0,0,39,0
1,19,103,10,0.021244550520758274,103,university,0,0,0,0,0,0,104,0
1,0,119,3900,2.7052477470960734,948,work,0,0,0,0,0,0,137,0
1,0,286,4,0.8093297737810876,258,school,0,0,0,0,0,0,260,0
1,0,198,74,0.15176662633941418,47,university,0,0,0,0,0,0,694,0
2,0,161,1,0.017896687642109332,230,unknown,0,0,0,0,0,0,207,0
1,0,159,39,0.07040580349756123,91,unknown,0,0,0,0,0,0,53,0
2,0,94,47,0.088386513212345,194,university,0,0,0,0,0,0,75,0
1,0,11,293,0.4124131348969817,0,unknown,0,1,1,1,2,0,39,0
1,0,284,1365,4.231038160637813,302,school,2,2,2,0,2,0,41,0
2,32,859,4547,2.338729549165584,531,work,0,0,0,0,0,0,87,0
1,0,57,74,0.18668231773969338,41,school,0,0,0,0,0,0,8,0
1,0,66,837,1.0191636614195265,112,unknown,0,0,0,0,0,0,2,0
1,0,105,782,0.5045161930762789,24,unknown,0,0,0,0,0,0,97,0
1,0,42,39,0.16931592116860544,9,unknown,0,0,0,0,0,0,2,0
1,0,158,48,0.06938933586364367,90,unknown,0,0,0,0,0,0,212,0
1,17,140,1662,1.4777424186522747,465,school,7,4,2,5,5,0,51,0
1,0,99,213,0.5971642679709754,202,unknown,0,0,0,0,0,0,23,0
1,0,650,211,0.0645393082228302,65,university,0,0,0,0,0,0,380,0
2,19,141,905,0.8455239653361126,272,school,7,3,2,1,2,2,115,0
1,0,24,5616,6.735629555033369,205,university,0,0,0,0,0,0,52,0
1,0,112,493,1.1190954461896274,415,university,0,0,0,0,0,0,7,0
1,0,3882,3375,2.1363806502817404,429,work,0,0,0,0,0,0,259,0
1,20,188,584,0.41173106148377975,47,university,0,0,0,0,0,0,181,0
1,34,59,93,0.06917371986456475,0,unknown,0,0,0,0,0,0,40,0
2,0,4,2,0.907467702972377,60,unknown,0,0,0,0,0,0,263,0
1,0,6,1,0.08572942444201458,28,school,0,0,0,0,0,0,14,0
1,17,149,26,0.029721599743936986,43,unknown,0,0,0,0,0,0,10,0
1,0,34,461,2.4736659385893605,5,unknown,0,0,0,0,0,0,2,0
2,0,7,4,0.16361660879013187,13,school,0,0,0,0,0,0,2,0
1,0,3848,1541,0.9159072010801483,106,unknown,0,0,0,0,0,0,1535,0
2,51,52,533,3.1112366833419203,57,unknown,4,0,0,0,0,0,13,0
1,0,155,49,0.08997998021953703,434,unknown,4,0,0,0,0,0,128,0
1,0,536,562,0.40971834622896275,11,unknown,0,0,0,0,0,0,0,0
1,0,62,15,0.07924455481069478,267,school,0,0,0,0,0,0,93,0
1,0,74,2655,1.2001740428156564,21,unknown,0,0,0,0,0,0,18,0
1,0,166,446,0.3572698760480914,50,unknown,0,1,1,3,1,0,15,0
1,0,8,540,1.853999303319706,145,unknown,0,0,0,0,0,0,6,0
2,22,447,358,0.21016661142391482,49,unknown,6,0,0,0,0,0,135,0
1,0,234,26,0.026569953486850435,102,school,0,0,0,0,0,0,70,0
1,34,164,571,0.3115388733632218,12,unknown,4,0,0,0,0,0,21,0
1,0,71,174,0.08347822100545835,41,work,0,0,0,0,0,0,51,0
1,0,20,1355,9.159339984870565,13,unknown,0,0,0,0,0,0,3,0
1,23,55,12,0.05221993133240202,9,work,0,0,0,0,0,0,11,0
2,25,764,3243,2.6332509355390368,43,work,0,0,0,0,0,0,11,0
1,16,153,578,0.34954452163337985,87,unknown,0,0,0,0,0,0,6,0
1,30,1119,2507,2.0520135443534606,6,university,4,1,1,1,2,3,0,0
1,0,342,147,0.053851952693606986,63,university,0,0,0,0,0,0,45,0
1,0,161,3712,7.122167645978191,758,unknown,0,0,0,1,2,0,215,0
1,20,32,39,0.04575447590960851,156,unknown,0,1,1,6,2,0,69,0
1,0,458,1503,0.5477339727184791,97,work,0,0,0,0,0,0,252,0
1,0,106,6,0.01055520693916896,3,unknown,0,0,0,0,0,0,5,0
2,28,62,414,0.11967888334398409,43,university,0,0,0,0,0,0,79,0
1,0,79,324,0.6984655246173818,77,unknown,0,4,2,1,2,0,97,0
1,0,46,27,0.018339750529549684,45,unknown,0,0,0,0,2,0,72,0
1,0,113,1143,0.39992657613202615,69,unknown,0,0,0,0,0,0,34,0
2,0,45,6,0.008226100856280923,1,work,0,0,0,0,0,0,14,0
2,17,149,35,0.04835948754295423,72,unknown,0,0,0,0,0,0,31,0
1,0,539,90316,44.26938936025922,1293,unknown,0,0,0,0,0,0,96,0
1,44,1178,1141,2.4132802679189957,3,work,0,0,0,0,0,0,20,0
1,30,9,220,0.2951884148610408,24,unknown,0,0,0,0,0,0,33,0
2,27,69,33366,10.740198658526527,124,university,0,0,0,0,0,0,38,0
1,0,236,4,0.0072125075398982,29,unknown,0,0,0,0,0,0,1195,0
1,0,34,48,0.0920826260387605,3,school,0,0,0,0,0,0,4,0
1,0,22,11,0.06296289720485546,37,unknown,0,0,0,0,0,0,10,0
1,27,139,42,0.18148545303171182,62,unknown,0,0,0,0,0,0,68,0
2,44,20,898,0.860712996492016,5,unknown,0,0,0,0,0,0,29,0
1,0,43,147,0.23809613078790232,20,unknown,0,0,0,0,0,0,18,0
1,20,88,390,0.9203551637903611,934,unknown,0,0,0,0,0,0,45,0
2,19,17,46,0.17396262246027114,12,unknown,0,0,0,0,0,0,15,0
1,18,48,221,1.1582795874514618,93,school,0,0,0,0,0,0,80,0
1,45,33,493,1.0222195823906435,96,unknown,0,0,0,0,0,0,27,0
2,21,17,1032,1.1516705240256653,113,unknown,0,4,1,5,2,0,46,0
1,0,141,100,0.1383709343268324,104,unknown,0,0,0,0,0,0,2,0
1,0,44,18,0.02502422492041107,44,unknown,0,0,0,0,0,0,30,0
2,18,217,646,2.442655191891742,133,unknown,2,0,0,0,0,0,23,0
1,0,59,171,0.24718731241652803,33,school,0,0,0,0,0,0,4,0
1,0,33,58,0.18362580496603148,14,unknown,0,0,0,0,0,0,13,0
1,30,128,411,0.15507606047903474,6,university,0,0,0,0,0,0,42,0
1,0,13,491,0.20376941817616545,16,university,0,0,0,0,0,0,12,0
1,14,70,433,1.1237992653093813,15,unknown,0,0,0,0,0,0,3,0
1,41,8,1,0.009300572211246567,4,unknown,0,0,0,0,0,0,0,0
1,58,59,266,0.20891969390188642,51,unknown,0,0,0,0,0,0,65,0
1,0,9,242,0.22380046342520207,17,unknown,0,0,0,0,0,0,0,0
1,15,97,1188,0.8233829818701677,15,school,0,0,0,0,0,0,109,0
1,60,15,13,0.025270616307404088,5,unknown,0,0,0,0,0,0,1,0
1,14,181,712,0.6325778844450426,45,school,0,0,0,0,0,0,50,0
1,0,9,55,0.05904087942284459,15,unknown,0,0,0,0,0,0,7,0
1,14,25,8,0.2006117613869378,23,unknown,0,0,0,0,0,0,0,0
1,22,40,148,0.07193454037832936,70,work,0,0,0,0,0,0,8402,0
1,16,79,52,0.08602534638183842,16,school,6,1,1,1,6,0,107,0
1,0,181,8,1.0983074116682452,128,unknown,0,0,0,0,0,0,107,0
1,114,199,7,0.5646969189097839,59,school,0,0,0,0,0,0,91,0
1,43,76,1670,0.7882416253834257,110,unknown,0,0,0,0,0,0,13,0
1,0,178,177,0.1869925256301595,160,unknown,6,0,0,0,0,0,20,0
1,0,125,248,0.7039816035392791,24,unknown,0,0,0,0,0,0,10,0
2,0,452,834,1.290168253856847,141,work,0,0,0,0,0,0,19,0
1,0,59,225,0.2426140071799269,127,unknown,0,0,0,0,0,0,36,0
1,0,107,124,0.21475904774920948,64,unknown,0,0,0,0,0,0,71,0
1,0,49,10,0.03870207052045819,66,work,0,0,0,0,0,0,76,0
1,0,222,151,0.17810609429897498,3,school,0,0,0,0,0,0,147,0
1,58,361,6085,2.407864944709935,281,unknown,0,0,0,0,0,0,135,0
1,14,31,198,0.8306595088449855,82,school,0,0,0,0,0,0,21,0
1,14,61,62,0.052919718106477394,8,unknown,0,0,0,0,0,0,11,0
1,0,25,185,0.13394666110544445,50,unknown,0,1,4,0,0,0,89,0
1,35,204,260,0.7631672337083467,15,unknown,4,0,0,0,0,0,3,0
1,0,64,153,0.132763603071938,15,unknown,0,0,0,0,0,0,42,0
1,0,96,20,0.077631802335055,31,unknown,0,0,0,0,0,0,115,0
1,25,318,1016,0.9308843620952086,89,university,0,0,0,0,0,0,210,0
2,0,308,3103,1.2707388722081596,533,work,0,0,0,0,0,0,0,0
1,30,301,4837,6.8303978567239865,2636,unknown,0,0,0,0,0,0,462,0
1,0,174,7,0.012859700308171407,28,unknown,0,0,0,0,0,0,1126,0
2,0,2,115,0.47994154914756515,6,unknown,0,0,0,0,0,0,1,0
1,0,45,28,0.04358562302136685,14,unknown,0,0,0,0,0,0,55,0
1,16,25,19,0.08248691620633748,93,school,0,0,0,0,0,0,21,0
2,116,69,27,0.0761373382069324,168,unknown,0,0,0,0,0,0,18,0
2,14,21,232,1.3858986773160797,8,school,6,0,0,0,0,0,0,0
1,0,124,393,0.26491976329427885,59,university,0,0,0,0,0,0,75,0
1,0,119,709,0.24798168056871106,83,university,0,0,0,0,0,0,117,0
1,0,60,14,0.040383921016315334,141,school,1,0,0,0,0,0,74,0
1,65,40,2193,1.5300746751561423,30,unknown,0,0,0,0,0,0,19,0
1,0,298,239,0.11051895058056087,37,work,4,0,0,1,2,0,172,0
1,0,585,2805,2.455073687261102,113,university,0,0,0,0,0,0,128,0
1,14,69,26,0.25095086852527154,34,unknown,0,0,0,0,0,0,51,0
1,47,145,1177,0.5281235386801046,3,unknown,1,0,0,0,0,3,64,0
2,0,45,53,0.41561647689885045,51,unknown,0,0,0,0,0,0,84,0
2,25,187,284,0.517916054861582,33,unknown,6,0,0,0,0,0,110,0
1,0,42,912,0.7056438739752681,136,school,0,0,0,0,0,0,9,0
1,15,138,230,0.25196615574163506,27,unknown,0,0,0,0,0,0,19,0
2,49,767,20891,21.420372525152953,224,unknown,1,0,0,0,0,0,0,0
1,0,220,392,0.30300046305156864,26,unknown,0,0,0,0,0,0,17,0
1,0,238,77,0.13375598519733323,535,unknown,0,0,0,0,0,0,129,0
1,0,43,654,1.3337529793442673,49,work,0,0,0,0,0,0,67,0
1,14,122,391,1.959518118077463,89,unknown,7,0,0,0,0,0,1,0
2,0,134,295,0.09388280553544484,8,unknown,0,0,0,6,2,6,34,0
2,0,130,717,0.5441470006418424,154,university,6,1,1,5,6,0,0,0
1,0,51,186,0.18955514178701957,16,unknown,0,0,0,0,0,0,14,0
1,0,282,656,0.7732828737006916,390,school,0,0,0,0,0,0,150,0
1,15,103,245,0.898545174371376,249,work,6,4,4,0,2,0,198,0
1,0,49,123,0.30573939755598356,147,unknown,0,0,0,0,0,0,6,0
1,0,151,34,0.020337669421471468,115,unknown,4,4,2,0,6,0,40,0
1,27,251,238,0.13421141629333067,63,unknown,0,0,0,0,0,0,60,0
1,0,493,53,0.17624018174537817,466,unknown,2,0,0,0,0,0,1,0
1,0,76,228,0.49272027504212423,106,unknown,0,0,0,0,0,0,65,0
1,14,209,27,0.03942826847297534,88,work,0,0,0,0,0,0,223,0
1,0,8,53,0.18248268990770541,33,unknown,0,0,0,0,0,0,3,0
1,15,78,404,0.2728676857199901,450,school,0,0,0,0,0,0,25,0
1,14,121,3,0.028347678147986697,66,unknown,7,0,0,0,0,0,94,0
1,34,21,2232,0.9589272836399954,12,unknown,0,0,0,0,0,0,144,0
1,41,16,2,0.024279381493996898,19,unknown,0,0,0,0,0,0,2,0
1,0,9,26,0.05380365288098155,23,unknown,0,0,0,0,0,0,1,0
1,0,146,949,0.4003545992857126,40,university,0,0,0,0,0,0,118,0
1,26,220,128,0.0686064277185452,4,university,0,0,0,0,0,0,88,0
1,14,93,276,0.6578346821256053,184,school,0,0,0,0,0,0,13,0
1,0,136,8,0.019549308123625618,15,unknown,0,0,0,0,0,0,67,0
1,0,80,140,0.17108607679131235,10,unknown,4,0,0,0,0,0,8,0
1,19,202,9571,4.872360541330971,755,university,0,1,1,5,5,0,101,0
1,35,60,39,0.0383751241730688,21,university,4,3,4,1,2,0,17,0
1,0,316,611,0.2857480172260959,92,unknown,0,4,2,1,2,0,37,0
2,14,57,2,0.01712263951829893,83,unknown,0,0,0,0,0,0,21,0
1,0,52,64,0.03671142194605033,4,unknown,0,0,0,0,0,0,20,0
1,0,53,172,0.2768988513694995,16,unknown,0,0,0,0,0,0,3,0
1,0,39,277,0.19740391026819049,74,university,0,0,0,0,0,0,63,0
1,47,55,2063,5.959291255599189,34,unknown,4,2,2,1,2,3,3,0
1,0,93,7,0.020489830261676948,119,university,0,0,0,0,0,0,174,0
