sex,age,friends,postsOnTheWall,weeklyPostActivity,pages,occupation,relation,alcohol,smoking,lifeMain,peopleMain,political,followers,goodUser
1,0,29,594,0.9662922507622682,113,work,0,0,0,0,0,0,9,1
1,0,220,1659,2.7315254819063135,245,unknown,0,0,0,0,0,0,13,1
1,0,43,320,0.5657677021414762,43,unknown,0,0,0,0,0,0,11,1
1,0,32,2859,4.692080239796464,216,unknown,0,0,0,0,0,0,2,1
1,0,7,711,1.180469492892978,66,school,0,0,0,0,0,0,45,1
1,15,67,365,0.5998016181253902,152,unknown,0,0,0,0,0,0,16,1
1,0,54,1164,1.9197583626024317,230,unknown,1,0,0,0,0,0,6,1
1,0,59,284,0.4687943746814814,69,unknown,0,0,0,0,0,0,1,1
1,0,152,8,0.01327416854099642,345,unknown,0,0,0,0,0,0,10,1
1,28,45,220,0.3641022671476643,171,unknown,1,0,0,0,0,0,51,1
2,14,24,139,0.23078249458973818,6,school,0,0,0,0,0,0,4,1
2,0,194,1,0.009680919579794306,24,school,0,0,0,0,0,0,12,1
1,0,22,1154,2.10843037824195,35,unknown,0,0,0,0,0,0,43,1
1,0,267,2010,3.340774011769926,115,work,4,0,0,1,6,0,90,1
1,15,63,1344,2.238599191374055,240,school,0,0,0,0,0,0,26,1
1,0,35,85,0.14177691298494088,166,unknown,0,0,0,0,0,0,24,1
2,31,120,1111,2.0944139731282068,456,university,7,0,0,0,0,0,24,1
1,0,159,501,0.8542713835604979,80,unknown,0,0,0,0,0,0,38,1
1,14,251,2389,4.012584699944648,389,work,7,1,1,0,0,0,74,1
1,0,4,45,0.07558321548728081,4,unknown,0,0,0,0,0,0,0,1
1,0,85,117,0.23889119209016063,87,school,0,0,0,1,3,0,32,1
2,15,352,5,0.00857176378861959,22,unknown,0,0,0,0,0,0,4,1
1,15,19,13,0.021948384169415264,4,school,0,0,0,0,0,0,4,1
1,0,134,311,0.5257860256881883,65,work,0,0,0,0,0,0,65,1
1,0,102,668,1.132786582922988,624,unknown,0,0,0,0,0,0,52,1
1,14,141,5,0.09045603030779548,34,school,0,0,0,0,0,0,135,1
1,35,71,6,0.07748303302430298,1022,unknown,2,0,0,0,0,0,274,1
2,0,72,628,1.069048930023076,159,unknown,0,0,0,0,0,0,57,1
1,0,65,3,0.04711735238289829,143,unknown,0,0,0,0,0,0,81,1
1,0,30,2,0.23618237434359612,215,university,0,0,0,0,0,0,15,1
1,0,134,603,1.1240227809475516,343,work,6,0,0,0,0,0,14,1
1,17,335,2689,4.592621078575744,276,school,0,0,0,0,0,0,0,1
1,0,361,914,1.837104212189333,527,unknown,0,0,0,0,0,0,0,1
1,0,53,90,0.37000623624193957,12,unknown,0,0,0,0,0,0,22,1
1,17,41,481,0.8948739705807685,60,unknown,0,0,0,0,0,0,20,1
1,15,50,206,0.3579598172889298,49,unknown,7,0,0,0,0,0,16,1
1,0,86,2,0.5911289605298267,298,unknown,0,0,0,0,0,0,62,1
1,0,71,2113,3.724866315430335,47,unknown,0,0,0,0,0,0,47,1
2,0,18,22,0.038167761891477664,17,unknown,1,0,0,0,0,0,2,1
1,15,83,46,0.3039101128338173,186,unknown,0,0,0,0,0,0,12,1
1,0,46,501,0.8736269328585176,37,unknown,0,0,0,1,2,0,19,1
1,39,142,789,1.392611979519965,634,unknown,5,0,0,0,0,0,8,1
1,15,25,331,0.5780670583579822,94,unknown,0,0,0,0,0,0,4,1
2,29,2250,1418,2.511814262140722,60,university,0,0,0,0,0,0,1,1
1,0,4,38,0.07396281413188964,185,unknown,0,0,0,0,0,0,7,1
1,0,81,478,1.1475885543580298,581,unknown,0,0,0,0,0,0,39,1
1,0,22,623,1.111233119830461,124,school,7,1,1,1,2,0,15,1
1,37,9,176,0.3242310791216456,83,university,0,0,0,0,0,0,7,1
1,0,43,41,0.32985033823068216,69,unknown,1,1,1,1,2,0,204,1
1,15,88,15,0.029335577022085366,110,school,0,0,0,0,0,0,0,1
1,27,2239,82,0.14765467221852793,49,unknown,0,0,0,0,0,0,41,1
1,0,177,148,0.31306931445013253,99,school,0,0,0,0,0,0,102,1
1,0,16,578,1.0441773114240767,173,unknown,4,0,0,0,0,0,21,1
1,0,169,1304,2.355773641855061,257,unknown,0,0,0,0,0,0,123,1
1,0,149,881,1.6129818012965114,137,university,2,0,0,0,0,0,94,1
2,0,42,630,1.144348967569421,80,unknown,0,0,0,0,0,0,16,1
1,0,27,196,0.7506434219453447,0,unknown,4,0,0,0,0,0,37,1
1,0,72,4715,8.613592533871554,496,work,0,0,0,0,0,0,35,1
1,0,172,69,0.1290669814247552,153,unknown,0,1,1,6,2,0,1,1
1,0,70,322,0.5872112115195117,32,unknown,0,0,0,0,0,0,7,1
1,15,49,115,0.2097186173903338,6,unknown,0,0,0,0,0,0,1,1
1,0,2,0,0,111,unknown,0,0,0,0,0,0,2,1
1,0,90,486,0.8872911929887294,222,school,0,0,0,0,0,0,12,1
1,0,25,186,0.3452997303248298,20,unknown,0,0,0,0,0,0,0,1
1,0,53,4269,7.882741796509755,41,unknown,0,0,0,0,0,0,17,1
1,0,48,136,0.25195445676179856,19,unknown,0,0,0,0,0,0,25,1
1,0,121,1,0.021539871448850532,86,unknown,6,0,0,0,0,0,35,1
1,23,53,79,0.16586131169723195,36,unknown,0,0,0,0,0,0,13,1
1,0,39,4,0.13505681882573253,98,unknown,0,0,0,0,0,0,95,1
2,0,282,2613,4.871282037406411,603,unknown,0,0,0,0,0,0,1,1
1,21,21,91,0.16969037355687697,36,unknown,0,0,0,0,0,0,6,1
1,0,23,0,0,82,school,0,0,0,0,0,0,19,1
1,0,98,215,0.4044875383934907,65,unknown,0,0,0,0,0,0,18,1
1,0,56,1378,2.5969247153097244,108,unknown,0,0,0,0,0,0,14,1
2,0,1,0,0,66,unknown,0,0,0,0,0,0,186,1
2,0,64,404,0.7683055472555919,330,unknown,2,0,0,6,6,0,33,1
1,0,110,334,0.6357964113688442,80,unknown,6,0,0,0,0,0,39,1
1,0,124,2966,11.860295304980431,1676,unknown,6,0,0,0,0,0,209,1
1,15,161,2904,5.571697350733696,367,unknown,7,2,4,1,2,0,21,1
1,0,226,5314,10.252129635995601,433,school,0,0,0,0,0,0,7,1
1,28,194,273,0.6961068957558143,975,school,0,0,0,0,0,0,3,1
1,18,381,150,0.2909251554631299,3053,work,0,0,0,0,0,0,460,1
2,26,149,8926,17.323698573560705,336,unknown,7,0,0,0,0,0,24,1
1,0,125,710,1.4814592634565342,403,unknown,6,0,0,0,0,0,32,1
1,17,313,12,0.3222384633004641,837,school,0,0,0,0,0,0,157,1
1,0,53,195,0.3813722992240541,17,unknown,0,0,0,0,0,0,1,1
1,18,274,360,0.7107111857701106,203,unknown,0,0,0,0,0,0,93,1
1,15,12,356,0.7108241619112421,10,unknown,0,1,1,6,2,0,12,1
1,16,191,33,0.11253013502313769,55,school,0,0,0,0,0,0,21,1
1,15,18,112,0.40483628077417577,8,unknown,0,0,0,0,0,0,6,1
1,0,120,1008,2.005639017401955,901,unknown,0,0,0,0,0,0,69,1
1,0,123,10,0.02366767170265778,212,school,2,2,2,0,1,3,31,1
1,116,53,28,0.056142830219203264,17,unknown,0,0,0,0,0,0,3,1
1,0,32,214,0.4306829654540299,52,school,0,0,0,0,0,0,6,1
2,0,101,648,1.3130008689831638,142,school,0,0,0,0,0,0,31,1
1,0,1289,71,0.1765409931587775,70,unknown,0,0,0,0,0,0,1,1
2,0,126,880,1.7931480857026298,16,unknown,0,0,0,0,0,0,0,1
1,0,28,279,0.5724822912515056,508,unknown,6,1,1,1,6,0,56,1
2,0,205,13091,28.02441245080482,451,unknown,1,4,3,6,2,3,7,1
1,0,194,32,0.29488447744877144,361,school,7,0,0,0,0,0,87,1
1,0,28,2772,5.718461114964394,575,unknown,0,0,0,0,0,0,106,1
1,0,113,759,1.5893911071403695,33,school,0,0,0,0,0,0,10,1
1,17,50,1452,3.0483512141242644,146,unknown,0,0,0,0,0,0,24,1
2,51,71,9534,20.10015064542403,75,unknown,0,0,0,0,0,0,19,1
1,26,14,538,1.1297863013410963,154,unknown,0,4,2,7,3,3,5,1
2,116,40,20,0.5887720355089505,176,university,0,0,0,0,0,0,10,1
1,14,23,364,0.7688530795732232,11,school,0,0,0,7,2,0,3,1
1,0,30,1913,4.063806626345083,159,unknown,4,4,3,1,2,3,30,1
1,0,392,1304,3.5360930499263925,231,unknown,0,0,0,0,0,0,127,1
1,14,130,1607,3.408236168167419,358,school,0,0,0,0,0,0,3,1
1,0,86,319,0.6763297850738412,32,school,0,0,0,0,0,0,3,1
1,27,157,56,0.1251227073508556,38,unknown,0,0,0,0,0,0,24,1
1,0,20,291,0.8902661241495345,5,school,5,0,0,0,0,0,3,1
1,0,117,459,0.9928914335198051,102,unknown,0,2,0,0,0,0,5,1
2,0,352,326,0.7980079493110374,54,unknown,0,0,0,0,0,0,5,1
1,0,246,587,1.7030195750476442,1379,work,0,0,0,0,0,0,0,1
1,0,65,1,0.006626011789699589,35,unknown,0,0,0,0,0,0,9,1
1,0,83,0,0,49,work,0,0,0,0,0,0,19,1
1,0,10,555,1.258579340773926,4,unknown,6,2,2,0,0,0,6,1
1,26,15,2132,4.753401038201408,968,unknown,0,0,0,0,0,0,123,1
1,0,218,2253,5.134729569094551,102,unknown,0,0,0,0,0,0,7,1
1,14,69,30,0.14198186970402696,33,school,6,0,0,0,0,0,50,1
2,116,72,11,0.054287976121515966,57,unknown,0,0,0,0,0,0,0,1
2,0,21,453,1.0474908441701605,165,unknown,0,0,0,0,0,0,4,1
2,0,42,5,0.011563446179987448,11,school,0,0,0,0,0,0,13,1
1,56,37,233,0.5580341426683785,65,unknown,0,0,0,0,0,0,4,1
1,19,52,1088,2.544536742116921,52,school,0,0,0,0,0,0,33,1
1,0,53,793,2.21697327777612,254,work,0,0,0,0,0,0,9,1
1,0,49,30,0.29284022594340703,50,unknown,0,3,4,6,6,0,0,1
2,0,9,768,1.8514585853079815,264,unknown,0,0,0,0,0,0,1,1
1,0,13,102,0.24549667865791802,74,unknown,0,0,0,0,0,0,5,1
1,0,55,51,0.13952540653350895,56,school,0,0,0,0,0,0,18,1
1,0,55,66,0.19626786116182768,101,work,0,0,0,0,0,0,5,1
2,0,305,4542,11.122547447830534,145,unknown,1,4,4,0,2,0,103,1
1,0,301,282,0.6827419410430052,447,school,0,0,0,0,0,0,2,1
1,18,65,904,2.1955267929372297,88,unknown,0,0,0,0,0,0,13,1
1,0,10,32,0.0777723356645906,86,unknown,0,0,0,0,0,0,28,1
1,0,41,4205,10.224082076321194,72,school,0,0,0,0,0,0,2,1
1,0,71,2007,4.886660375429977,451,unknown,7,0,0,0,0,0,38,1
1,0,201,75,0.3931847968545216,118,unknown,0,0,0,0,0,0,4,1
1,0,44,36,0.08794486888173282,143,unknown,4,0,0,0,0,0,1,1
1,15,292,632,1.6685908268757261,119,work,0,0,0,0,0,0,10,1
2,15,122,101,0.25351421088864795,174,unknown,2,0,0,0,0,0,1,1
1,14,155,988,2.4543542727006824,1174,unknown,0,0,0,0,0,0,56,1
1,16,504,1884,4.862878864941093,292,university,6,0,0,0,0,0,1,1
2,0,32,103,0.2577291074548388,26,unknown,0,0,0,0,0,0,4,1
1,0,119,53,0.4925871507170171,273,school,0,0,0,0,0,0,45,1
1,0,70,437,1.0985756702010476,167,unknown,0,0,0,0,0,0,8,1
1,0,12,46,0.12060736660837088,2,unknown,0,0,0,0,0,0,0,1
1,0,6,114,0.29586322261481685,32,unknown,0,0,0,0,0,0,1,1
1,0,58,367,0.9277638710336593,38,work,0,0,0,0,0,0,350,1
1,0,44,1591,4.025000715182061,154,university,0,0,0,0,0,0,1,1
1,32,4,61,0.19967666958228045,22,unknown,0,0,0,0,0,0,0,1
1,14,675,2876,7.350952682360049,1561,unknown,0,0,0,0,0,0,44,1
1,14,208,572,1.4642861153346345,668,school,7,2,2,1,1,8,205,1
1,34,215,6,0.017767853736837726,449,university,2,1,4,3,3,8,56,1
1,0,19,125,0.320754252436626,99,unknown,0,0,0,0,0,0,96,1
1,0,152,926,2.3786046170076545,165,unknown,0,0,0,0,0,0,4,1
1,15,179,74,0.19059903413844054,83,school,0,0,0,0,0,0,13,1
2,14,17,3465,8.969877939657005,177,school,0,0,0,0,0,0,20,1
1,0,112,643,1.6589715607818805,95,unknown,0,0,0,0,0,0,1,1
1,0,37,511,1.4626329327489127,241,school,0,0,0,0,0,0,3,1
1,0,25,267,0.6946080018066167,20,school,0,0,0,0,0,0,1,1
1,0,72,162,0.4211380819785257,13,unknown,0,0,0,0,0,0,4,1
1,0,23,118,0.48637573556029096,36,unknown,0,0,0,0,0,0,3,1
2,32,268,8619,22.54424595444606,880,unknown,0,0,0,0,0,0,0,1
1,14,170,5,0.040747470850702495,12,school,7,0,0,0,0,0,1,1
1,0,147,425,1.1409983064005529,96,work,0,1,1,1,6,0,3,1
2,0,9,74,0.19909762712411205,5,school,0,0,0,0,0,0,2,1
1,0,93,537,1.426667170954497,170,work,0,1,1,3,2,0,17,1
2,0,75,1989,6.876716807259204,66,unknown,5,0,0,0,0,0,0,1
1,0,69,1529,4.061602396249981,125,work,0,0,0,0,0,0,16,1
1,0,57,243,0.6457943333048298,5,unknown,0,0,0,0,0,0,4,1
1,14,60,14,0.03872344649942573,180,unknown,0,0,0,0,0,0,11,1
1,14,60,365,1.6998339837433432,112,unknown,0,0,0,0,0,0,0,1
1,0,230,751,2.010073165890019,272,school,0,0,0,3,6,0,173,1
1,22,33,39,0.11038673456507886,73,university,0,0,0,0,0,0,26,1
1,37,45,13,0.5047745052922228,185,work,0,0,0,0,0,0,52,1
1,0,140,226,0.8979815695426859,312,work,0,0,0,0,0,0,4,1
1,0,43,1092,3.0120780598816395,126,unknown,0,0,0,0,0,0,14,1
1,0,104,47,0.40297323752795444,324,unknown,0,0,0,0,0,0,11,1
1,0,235,29605,84.19588511024946,1944,unknown,0,0,0,0,0,0,4,1
1,0,91,499,1.3771485324722619,403,school,2,0,0,0,0,0,4,1
1,0,167,316,0.8745821954753864,370,unknown,0,0,0,0,0,0,23,1
1,0,64,90,0.254198201305819,95,unknown,0,0,0,0,0,0,15,1
1,0,103,531,1.4880968695324603,167,unknown,0,0,0,0,0,0,116,1
2,14,47,103,0.2899116624908576,48,school,0,0,0,0,0,0,0,1
2,56,42,5076,14.508651967541798,2168,unknown,4,0,0,0,0,0,68,1
1,0,132,101,0.28724864098054276,230,school,7,0,0,0,0,0,6,1
1,0,0,83,0.2366121776545943,64,unknown,0,0,0,0,0,0,4,1
1,42,15,43,0.13408908586952883,39,unknown,4,0,0,0,0,0,10,1
1,0,169,331,0.9490991864470611,353,unknown,0,0,0,0,0,0,13,1
1,14,44,380,1.0910231741736154,396,unknown,0,0,0,0,0,0,12,1
2,0,30,723,2.079555086427913,91,unknown,0,0,0,0,0,0,6,1
1,0,73,50,0.17073707948139089,274,school,0,0,0,0,0,0,7,1
1,31,725,1548,4.476791375782104,595,unknown,1,0,0,0,0,0,136,1
1,24,62,282,0.8456698951055287,78,unknown,4,0,0,0,0,0,23,1
1,0,12,1810,7.923595751099461,91,unknown,0,0,0,0,0,0,2,1
1,0,132,249,0.7244165895089503,59,school,0,2,2,6,2,3,16,1
1,0,41,460,1.339400131129376,77,unknown,0,0,0,0,0,0,20,1
1,0,46,611,1.7798720551752782,99,school,0,0,0,0,0,0,7,1
1,0,49,4,0.09249517785918089,129,work,0,1,1,1,2,0,30,1
1,0,25,1911,5.6127402197533245,20,school,0,1,1,1,2,0,11,1
1,0,42,1709,5.050202724506553,76,school,0,0,0,0,0,0,0,1
1,15,17,994,3.007218555691491,146,unknown,0,0,0,0,0,0,12,1
1,15,75,1308,3.876438655074954,188,school,0,0,0,0,0,0,4,1
1,0,27,3841,11.380945254297437,498,school,6,2,2,3,2,0,28,1
1,0,83,333,0.989448761777328,703,school,0,0,0,0,0,0,34,1
1,0,22,31,0.1133144571800049,191,unknown,0,0,0,0,0,0,5,1
1,17,61,717,2.1690522385122737,92,unknown,0,0,0,0,0,0,20,1
1,0,71,158,0.48270929929323786,29,unknown,0,0,0,0,0,0,0,1
1,14,132,218,0.6633492162137661,130,school,0,1,1,1,2,3,22,1
2,20,27,59,0.18065290844413784,35,unknown,6,0,0,0,0,0,7,1
1,0,906,14139,43.054141496732896,813,work,0,0,0,0,0,0,28,1
1,17,76,85,0.2601745833805691,632,unknown,0,0,0,0,0,0,13,1
1,15,34,47,0.144260400253692,45,unknown,0,0,0,0,0,0,4,1
1,14,52,674,2.2144853756030134,54,unknown,0,0,0,0,0,0,5,1
1,17,70,234,0.7182321207446756,174,unknown,0,0,0,0,0,0,14,1
1,15,195,42,0.12897240645173375,128,school,0,0,0,0,0,0,6,1
1,33,210,1108,3.405690088648223,66,unknown,0,0,0,0,0,0,1,1
1,15,38,229,0.7039595339968343,29,unknown,0,0,0,0,0,0,13,1
1,0,47,3,0.019400037378004113,63,school,0,0,0,0,0,0,2,1
1,0,55,44,0.13565248556524598,8,work,0,1,1,1,6,0,29,1
1,0,2,0,0,73,unknown,0,0,0,0,0,0,0,1
1,0,30,44,0.13593152192137148,27,school,0,0,0,0,0,0,3,1
1,14,51,334,1.0619252532328305,158,unknown,0,0,0,0,0,0,7,1
1,0,94,1497,5.354657328683386,48,unknown,0,0,0,0,0,0,0,1
1,15,53,385,1.1976121635401622,15,school,0,0,0,0,0,0,1,1
1,108,8,169,0.5310157206706604,10,unknown,0,0,0,0,0,0,0,1
2,14,19,12,0.046957699935043666,4,school,0,0,0,0,0,0,0,1
1,0,88,112,0.3516690926411912,29,school,1,1,1,0,2,0,1,1
1,14,245,613,1.9382006065732944,407,work,0,1,1,1,2,0,131,1
1,0,19,29,0.09213463438203771,299,unknown,0,0,0,0,0,0,31,1
1,0,12,984,3.1390408382945143,636,unknown,0,0,0,0,0,0,1,1
1,0,158,67,0.21378921213903773,90,school,0,0,0,0,0,0,29,1
2,0,775,3,0.009601777039995141,1482,unknown,0,0,0,0,0,0,3637,1
1,16,369,67,0.24692555545133338,93,unknown,0,0,0,0,0,0,6,1
1,0,43,485,1.572235603917592,334,unknown,0,0,0,0,0,0,13,1
1,0,58,371,1.2186871290809436,95,unknown,0,0,0,0,0,0,4,1
1,0,48,786,2.600242869141088,160,unknown,0,0,0,0,0,0,19,1
1,46,55,903,2.994719880848693,57,unknown,0,0,0,0,0,0,34,1
2,0,484,640,2.1168457834052092,2041,unknown,6,0,0,0,0,0,81,1
1,0,14,0,0,155,unknown,0,0,0,0,0,0,11,1
1,0,74,138,0.5045889613547118,51,school,0,2,2,1,2,4,7,1
2,0,11,8190,27.606723263331173,372,work,0,0,0,0,0,0,179,1
1,0,27,13,0.044128282551758796,2,unknown,0,0,0,0,0,0,2,1
1,0,40,0,0,251,unknown,7,0,0,0,0,0,56,1
1,14,126,469,1.6389105024372774,201,unknown,0,0,0,0,0,0,2,1
1,0,2496,327,1.1502806997101214,146,work,6,0,0,0,0,0,32,1
1,0,124,5,0.02425724675420351,908,unknown,0,0,0,0,0,0,0,1
1,17,33,55,0.1953603238640036,3,unknown,0,0,0,0,0,0,4,1
1,14,34,642,2.287769899893982,84,school,0,0,0,0,0,0,6,1
2,0,43,44,0.15754707296925133,5,school,0,0,0,0,0,0,1,1
1,17,174,43,0.15484332387165828,39,unknown,0,0,0,0,0,0,7,1
1,14,486,23,0.12123312980784803,436,work,0,0,0,0,0,0,1,1
1,0,57,114,0.41566856441491196,18,unknown,0,0,0,0,0,0,3,1
1,15,179,3027,11.102199335174157,121,unknown,7,1,1,1,2,0,2,1
1,0,11,97,0.35597580665953565,77,unknown,0,0,0,0,0,0,1,1
1,21,75,7260,26.733040123852717,476,work,0,1,1,7,6,0,6,1
1,15,141,162,0.6060319507276903,87,school,0,0,0,0,0,0,2,1
1,0,299,72,0.2700581023443282,63,unknown,0,0,0,0,0,0,48,1
1,112,149,243,0.9119194533695439,408,unknown,0,0,0,0,0,0,13,1
1,0,39,165,0.6214528072286609,33,unknown,1,0,0,0,0,0,10,1
1,0,54,87,0.329023292203525,7,unknown,0,0,0,0,0,0,33,1
1,26,440,42,0.15889088139821173,377,university,4,0,0,0,0,0,1,1
2,0,26,576,2.194933935956924,424,work,1,1,1,3,6,0,39,1
1,39,7,2,0.03211105668419147,206,unknown,0,0,0,0,0,0,92,1
1,0,21,64,0.3203847954887485,82,work,0,0,0,0,0,0,8,1
1,0,205,44,0.18669009066815223,445,unknown,7,0,0,0,0,0,500,1
1,15,13,131,0.5921833926838688,236,unknown,2,1,1,7,2,3,9,1
1,0,81,94,0.3650725832135207,191,school,0,0,0,0,0,0,7,1
1,0,67,913,3.5439570548054227,451,unknown,0,0,0,0,0,0,2,1
1,0,8,24,0.40428760102803224,45,unknown,4,0,0,0,0,0,10,1
2,0,17,20,0.0778558744487518,6,unknown,0,0,0,0,0,0,4,1
1,14,45,249,1.2665558571585256,67,unknown,7,0,0,0,0,0,0,1
2,32,74,354,1.43527481043341,622,unknown,7,0,0,0,0,0,32,1
1,0,57,2516,10.462658784543947,61,unknown,0,0,0,0,0,0,19,1
1,66,11,563,2.2656111836327066,144,unknown,0,0,0,0,0,0,3,1
1,28,220,153,0.6081538492326654,75,unknown,4,0,0,0,0,0,8,1
1,14,65,292,1.1752693127524556,62,school,7,0,0,0,0,0,4,1
1,14,43,443,1.7978167314965463,95,school,0,0,0,0,0,0,1,1
1,17,48,828,3.4428353957851603,151,unknown,0,0,0,0,0,0,13,1
1,0,82,14,0.1318515440561398,155,unknown,0,0,0,0,0,0,12,1
1,0,5,1,0.010593116436004826,16,unknown,4,0,0,0,0,0,5,1
1,30,683,125,0.5247087283547932,180,university,4,1,1,5,1,8,1,1
1,25,1246,1269,5.366903566021398,772,unknown,0,0,0,0,0,0,80,1
1,22,4,13,0.05508370570333609,11,unknown,0,0,0,0,0,0,0,1
1,0,54,6,0.027954089075510714,92,unknown,7,0,0,0,0,0,47,1
1,15,57,9,0.38147660291552915,37,unknown,0,0,0,0,0,0,0,1
1,30,768,222,1.4709338944019341,357,university,0,0,0,0,0,0,1,1
1,0,32,10,0.046198623281026224,14,unknown,0,0,0,0,0,0,2,1
1,0,899,69,0.3338434465975923,157,university,0,0,0,0,0,0,85,1
1,0,37,11,0.05150409404439475,3,unknown,0,0,0,0,0,0,0,1
1,0,30,1,0.008504723862247099,7,unknown,0,0,0,0,0,0,1,1
1,14,17,1936,9.703121843063183,107,unknown,0,0,0,0,0,0,10,1
1,14,17,148,0.7521512471504342,24,unknown,0,0,0,0,0,0,2,1
1,0,10,39,0.20334563187380017,572,unknown,0,0,0,0,0,0,229,1
1,31,3,14,0.07395669155816403,15,unknown,0,0,0,0,0,0,0,1
1,0,5,1,0.00555960514448796,3,unknown,0,0,0,0,0,0,0,1
1,0,23,19,0.10805205692189732,26,unknown,0,0,0,0,0,0,2,1
1,0,20,435,2.3089156371594117,18,work,0,0,0,0,0,0,15,1
1,14,141,66,0.4116897241020422,61,work,0,1,1,1,2,0,0,1
2,0,0,2,0.014207696460458288,3,unknown,0,0,0,0,0,0,9,1
1,0,41,27,0.15585505720197282,20,unknown,0,0,0,0,0,0,5,1
1,0,10,10,0.05644322986975724,12,unknown,0,0,0,0,0,0,2,1
1,0,15,62,0.364139814516282,33,unknown,0,0,0,0,0,0,0,1
1,15,27,425,2.437901723480997,22,unknown,0,0,0,0,0,0,1,1
1,14,80,23,0.13946998458123946,127,work,0,0,0,0,0,0,10,1
1,0,42,4,0.024880530617631093,34,unknown,6,0,0,0,0,0,9,1
1,18,34,2,0.044788549060956744,277,unknown,3,0,0,0,0,0,0,1
1,0,26,62,0.6709151614452229,8,unknown,0,0,0,0,0,0,2,1
1,0,37,6989,55.25397630331667,460,unknown,0,0,0,0,0,0,5,1
1,14,23,177,1.5427833656865078,7,unknown,7,0,0,0,0,0,3,1
1,17,1,1,0.7357198814673525,560,unknown,0,1,1,0,2,0,0,1
1,0,26,9,0.08630814894992862,55,unknown,4,0,0,0,0,0,2,1
1,0,2,6,0.4462176085525042,112,unknown,6,0,0,0,0,0,1,1
1,0,49,157,1.6269188090179045,17,unknown,0,0,0,0,0,0,10,1
1,14,60,30,0.3207940246172285,148,unknown,0,0,0,0,0,0,3,1
2,0,36,24,0.3464949386774474,49,unknown,0,0,0,0,0,0,1,1
2,16,44,3,0.048132229931673404,70,school,0,0,0,0,0,0,0,1
1,14,0,1,0.03050876544373834,21,unknown,0,0,0,0,0,0,0,1
2,0,10,42,0.78681205170219,9,unknown,0,0,0,0,0,0,0,1
1,14,16,1816,34.74941492757992,152,unknown,0,0,0,0,0,0,0,1
2,14,8,1,0.021602873182133223,57,unknown,0,0,0,0,0,0,2,1
1,0,3,5,0.1091516039979807,12,unknown,0,0,0,0,0,0,0,1
1,25,13,4,0.11703633917374918,16,unknown,0,0,0,0,0,0,0,1
1,14,2,95,2.824293049307449,11,unknown,0,0,0,0,0,0,1,1
1,18,144,37,1.1781137944123619,24,unknown,7,0,0,0,0,0,18,1
1,17,10,1,0.03633470317407182,309,school,0,1,1,0,1,0,2,1
1,14,2,0,0,2,unknown,0,0,0,0,0,0,0,1
